artistName|artistUri|songName|songUri|songDuration|songPopularity|played_at
OCULA|spotify:artist:2VzzhmEHXT4nGim8nBw4ij|Saviour|spotify:track:1xmZK3YTextsiq0JPoXYof|214426|44|2020-06-07T06:37:08.423Z
ODESZA|spotify:artist:21mKp7DqtSNHhCAU2ugvUw|Across The Room - Yung Heat Rendition|spotify:track:312diRT7oDbrkY5F7JH609|244192|56|2020-06-07T06:33:41.878Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|58|2020-06-07T06:29:37.589Z
DJ Sneak|spotify:artist:5He9yPmPv0Du9hASUlTUjr|Fix My Sink|spotify:track:2poso3F710K9qGeJIo0vkR|268480|25|2020-06-07T00:53:06.432Z
Diskay|spotify:artist:0jhEMuo7mHO0SS3ikkimR5|Last Lights|spotify:track:6i2QJEGameaPraR3elBda1|223645|31|2020-06-07T00:49:48.142Z
Ben Böhmer|spotify:artist:5tDjiBYUsTqzd0RkTZxK7u|Flug & Fall - Edit|spotify:track:6ffxu4OQhpMm610PBPwsEZ|316654|50|2020-06-07T00:38:14.392Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|58|2020-06-07T00:32:30.856Z
Dario D'Attis|spotify:artist:0BSNfFPlI0efsuZljJtknX|Space & Time (feat. Jinadu) - Vocal Mix|spotify:track:4TGV8hDFUQUdp5TSUjSLQD|185385|35|2020-06-07T00:28:21.132Z
Waa Wei|spotify:artist:190bkHbFrRvEhcB7Zpuv3y|彼個所在|spotify:track:1WHzHtbCV4OoB0TLgG7eMD|307866|51|2020-06-06T17:41:27.063Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|Maybe It’s for the Best|spotify:track:0xUULqd08ANKwp1u7Fh6Oz|220962|42|2020-06-06T17:36:28.276Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|如果我是一首歌 - Live at Blue Note Beijing 2017|spotify:track:6OicFiWzboOK6nCHIw0gxJ|203776|21|2020-06-06T17:32:46.925Z
JJ Lin|spotify:artist:7Dx7RhX0mFuXhCOUgB01uM|將故事寫成我們|spotify:track:3Vl7IqSQsAsfScssywTDny|335480|57|2020-06-06T17:29:32.106Z
A-Sun|spotify:artist:1HUW0M5URzPg6PrNZSzHXq|Leaves - The Rose OST|spotify:track:0jj9lRB4rVPOQAlaZsbmc9|292293|30|2020-06-06T17:24:05.502Z
Power Station|spotify:artist:6zCAdMK7SVxKyGMnAc26Cy|終於明白|spotify:track:56XMfnAOWKiqa28C2AbR0q|266431|23|2020-06-06T17:19:22.186Z
Power Station|spotify:artist:6zCAdMK7SVxKyGMnAc26Cy|終於明白|spotify:track:56XMfnAOWKiqa28C2AbR0q|266431|23|2020-06-06T17:09:04.935Z
青鳥飛魚|spotify:artist:6lL048FMeFKsW0y1ggNjVF|此生不換|spotify:track:2kjnv7YJB1h6PWIkvXedMy|267813|30|2020-06-06T17:06:03.991Z
張芸京|spotify:artist:4H9VA7rBX71lDkmODcb5u3|偏愛|spotify:track:0MKQMuVOTbLnN6sMuie5lC|212800|41|2020-06-06T17:01:37.948Z
A-Sun|spotify:artist:1HUW0M5URzPg6PrNZSzHXq|Stillness|spotify:track:0kyErLRQKL8DXVP3rSqA4e|250080|36|2020-06-06T16:56:54.067Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|追光者 - Live at Blue Note Beijing 2017|spotify:track:1FKvAEwLUqZRbuvTPbfGYA|224949|35|2020-06-06T16:51:30.548Z
Wanting|spotify:artist:2OC4lXfGEKZkbmRCcf2vTq|You Exist In My Song|spotify:track:5dyt4y2ubvpyP4ZyfEqkbv|214720|46|2020-06-06T16:47:47.410Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|追光者 - Live at Blue Note Beijing 2017|spotify:track:1FKvAEwLUqZRbuvTPbfGYA|224949|35|2020-06-06T16:44:13.664Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|如果我是一首歌 - Live at Blue Note Beijing 2017|spotify:track:6OicFiWzboOK6nCHIw0gxJ|203776|21|2020-06-06T16:40:29.073Z
Detroit Swindle|spotify:artist:6hJtgCB3L5cnJSND7sp6GU|Call of the Wild feat. Jungle by Night|spotify:track:6ocXgZkJXgd1VnWRbSFGLS|532102|41|2020-06-05T22:06:52.423Z
Damon Jee|spotify:artist:0nyA3iBk3cFZvBsQalv78d|Chamaniac|spotify:track:1DeV7EVTK12TIYb8iZFVmw|424375|31|2020-06-05T21:53:19.393Z
Birdy|spotify:artist:2WX2uTcsvV5OnS0inACecP|Skinny Love|spotify:track:1oBDaufG8Arkz3t52UbiQi|201080|56|2020-06-05T21:47:03.370Z
Joachim Pastor|spotify:artist:6eNOjuJSfKkAvbiGW90AkZ|Joda - Worakls Remix|spotify:track:7MiYNyj5si5yiWyeSkgzqB|338086|51|2020-06-05T21:43:51.270Z
Satin Jackets|spotify:artist:5Gn7NoCZvbVlGgtZMILRcv|Automatic|spotify:track:086LXhF8zjtpNbpVhGryF2|276693|52|2020-06-05T21:38:22.135Z
Purple Disco Machine|spotify:artist:2WBJQGf1bT1kxuoqziH5g4|Encore - Mousse T. Remix|spotify:track:4N5mtLgk7YC3x0OVbrS3Nr|363964|30|2020-06-05T21:33:46.385Z
Jamie Jones|spotify:artist:4admDxmnri5Zco0xYrJ0ji|Rushing|spotify:track:6qNJr9UJ6chKeJV7ritcEz|195020|47|2020-06-05T21:27:52.796Z
Danny Howard|spotify:artist:14MtanGZe4G1fzC8raLFUK|Need|spotify:track:4tjiMso6FJp1FTlZKOaqqX|191612|43|2020-06-05T21:24:46.701Z
Danny Howard|spotify:artist:14MtanGZe4G1fzC8raLFUK|Beat Control|spotify:track:4NPm5BpeGfvM7va9A7X1qr|180480|41|2020-06-05T21:21:44.086Z
Holy Models|spotify:artist:2iAq0gKjg6badqGMiOfwrK|Lessons - Falcon Punch Remix|spotify:track:5aotfyfpAEdvcsoDxjBiuY|363214|29|2020-06-05T21:18:52.578Z
Ben Howard|spotify:artist:5schNIzWdI9gJ1QRK8SBnc|Only Love|spotify:track:2uhEKg8kIzpdvz4gyy6x8W|249173|71|2020-06-05T21:12:58.301Z
Krystal Klear|spotify:artist:0jqr8aeeHSn5pMEVD4aTrI|E.V.B.T (East Village Bass Tool)|spotify:track:2RNkeK86Ce0YoHzNXxH9t6|346083|13|2020-06-05T21:08:58.156Z
Goncalo|spotify:artist:5yt1P9sRsUa0k0els0hhK6|Magic Pass|spotify:track:7GBDARI3brEdbpiTvJmNQQ|468663|12|2020-06-05T21:03:21.032Z
Chris Stussy|spotify:artist:3BxjasMelf9pKaE4f7Y0So|Never Ending Story|spotify:track:4JBCrgtduHOK6a8chXuevT|379851|26|2020-06-05T20:55:41.398Z
Tinlicker|spotify:artist:5EmEZjq8eHEC6qFnT63Lza|About You|spotify:track:47CAaly9JZ3kyXzZcXVfvw|376511|49|2020-06-05T20:49:30.507Z
N'to|spotify:artist:7ry8L53T4oJtSIogGYuioq|The Hound|spotify:track:1FhP2PsWinalEoKWXuhHFz|408000|35|2020-06-05T20:43:22.971Z
Local Options|spotify:artist:7o0QWpEcC5rWT2mtXkAYbK|Tribute|spotify:track:5n7VYIzg3pC8jXrAhbVUdl|330000|1|2020-06-05T20:36:43.951Z
alt-J|spotify:artist:3XHO7cRUPCLOr6jwp8vsx5|Breezeblocks - Tinlicker Remix|spotify:track:07KAToiEVIKU7WvXkoTWQR|272859|42|2020-06-05T20:31:22.925Z
Daniel Steinberg|spotify:artist:6mU76NVrD4mcmA5WIoiUMV|Moon Ride|spotify:track:5AN1fBUABZMH8BRRj5DisJ|420469|11|2020-06-05T20:26:59.025Z
Disclosure|spotify:artist:6nS5roXSAGhTGr34W6n7Et|Nocturnal|spotify:track:2ZbqLzPVJxwJ5KPVXb3KaL|404511|54|2020-06-05T20:20:07.537Z
Disclosure|spotify:artist:6nS5roXSAGhTGr34W6n7Et|You & Me - Flume Remix|spotify:track:1snNAXmmPXCn0dkF9DaPWw|282812|67|2020-06-05T20:13:31.993Z
Moods|spotify:artist:14uVJsPC4DByeuD0cq36ez|Love Is Real|spotify:track:4UvGBQU3zPO5IcagzHDIxS|202213|60|2020-06-05T20:08:58.217Z
BAYNK|spotify:artist:28yVvEvA2lT3K5RNIhV1Dj|go with u - Louis La Roche Remix|spotify:track:5FxcDJENpjWY6lL9CnbHgc|266289|59|2020-06-05T20:05:44.963Z
Worakls|spotify:artist:5RPzPJCg4ER1LzQkorZ31p|Entrudo|spotify:track:5G04a8o6Ta2MzLlrH4QdQN|364000|51|2020-06-05T20:01:27.719Z
Lane 8|spotify:artist:27gtK7m9vYwCyJ04zz0kIb|I / Y|spotify:track:4kZgxNJrexSsATXK1lQrQS|354098|57|2020-06-05T19:55:32.610Z
Jerro|spotify:artist:1WHFu22zN1C6F11Z1rt12K|Pantheon|spotify:track:7jzYd0OEy6RGAIZrXMRU7f|225747|49|2020-06-05T19:49:47.489Z
Forty Cats|spotify:artist:4QvopvfkScQMzOUiXRjMDJ|Human Race|spotify:track:29AIBqEc8UZb1GApFwNGKb|336000|21|2020-06-05T19:46:10.736Z
Nora En Pure|spotify:artist:24DO0PijjITGIEWsO8XaPs|Polynesia|spotify:track:3MkIlbOnu8UCMt26nOQ31P|202881|44|2020-06-05T19:40:43.763Z
Graham Coxon|spotify:artist:7ueZp29tCNwjIj4yAMTEaC|Saturday Night|spotify:track:7hQ4wgMxdpY9rYqP23VSSE|124133|39|2020-06-05T19:37:29.804Z
deadmau5|spotify:artist:2CIMQHirSU0MQqyYHq0eOx|Strobe - ATTLAS Remix|spotify:track:68ZdNEIJ1v0sb0JKlPA1Z3|501307|32|2020-06-05T19:35:34.650Z
Will Eastman|spotify:artist:6k0jqCvNMJDwBJgdH6JMAA|Elizabeth, 6:00 a.m.|spotify:track:0bLBPmTWtxF1mqMtSIXgDh|400000|41|2020-06-05T19:27:22.309Z
Mason|spotify:artist:307erl4VjT1dZDMYpneZqd|Control|spotify:track:3J2AP4X914nSLiMvm08wrh|358032|11|2020-06-05T19:20:51.346Z
Broods|spotify:artist:5r5Va4lVQ1zjEfbJSrmCsS|Peach - Golf Clap Remix|spotify:track:2qxOUPjDPmaYiPpir6bn2q|320000|38|2020-06-05T19:15:02.282Z
Lane 8|spotify:artist:27gtK7m9vYwCyJ04zz0kIb|The Rope (feat. POLIÇA) - Le Youth Remix|spotify:track:7toata3kAxgvAPer5XCwHE|279080|55|2020-06-05T19:09:51.216Z
Theo Kottis|spotify:artist:3qEwwb8O7MSkGRohGYEzkO|If I Were|spotify:track:4MzZcdrnVdf5VWUsPtgD7s|404135|29|2020-06-05T19:05:21.112Z
Frédéric Chopin|spotify:artist:7y97mc3bZRFXzT2szRM4L4|Nocturne No.2 In E Flat, Op.9 No.2|spotify:track:1VNvsvEsUpuUCbHpVop1vo|273666|63|2020-06-05T18:57:18.562Z
Jordan Rudess|spotify:artist:1eAj0NmIiXgqpy5aN4GlsS|Through Her Eyes|spotify:track:0UuAuqvifkBEkce20hZkEB|322098|18|2020-06-05T18:52:53.897Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|如果我是一首歌 - Live at Blue Note Beijing 2017|spotify:track:6OicFiWzboOK6nCHIw0gxJ|203776|21|2020-06-05T18:47:24.056Z
Joris Voorn|spotify:artist:4jGpKAmwvU263l0tUh4xKU|District Seven - Broken Mix|spotify:track:1LuRbjUYp9uCd3eSlbyzbG|309746|41|2020-06-05T18:00:54.986Z
Manu Dia|spotify:artist:3iloWJ7zajxZwkDv2cYQQw|Kids in America (feat. Panama)|spotify:track:0bNJ8M8HjmlwsNsWqHvE19|214803|37|2020-06-05T17:55:54.230Z
Jack Lost|spotify:artist:1eHfQcK0IfmgjQqhH4HlMG|Walls|spotify:track:2Mh5EyOpe38fbg9gRxhCp6|239291|31|2020-06-05T17:52:28.430Z
David Scott|spotify:artist:513OW9lkE4k3NQ7en6raQ8|Aurora|spotify:track:4KyEeZwIuoFH0n68qvl35b|247868|54|2020-06-05T17:48:38.108Z
Astro Bunny|spotify:artist:3PTsVPijj4pjIol9yML0rK|我無所謂|spotify:track:2BGGqdYgjSVV5I5uOswKPf|232538|40|2020-06-05T17:40:36.789Z
Janice Yan|spotify:artist:3r5bFY2H54Y0YGIDzAo1xp|Right, Now!|spotify:track:7on9UVDFVDFS1NDrNOTivo|193058|48|2020-06-05T17:36:53.204Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|明天開始|spotify:track:0zAPkfjOFuou0Wty63u2D5|319453|20|2020-06-05T17:33:49.233Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|牆 - Live at Blue Note Beijing 2017|spotify:track:2z9lENOakfiYbC83bq7673|311189|18|2020-06-05T17:28:29.352Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|你知道你自己是誰嗎 - Live at Blue Note Beijing 2017|spotify:track:48yQRzhWb2iIl7UKnqkiMD|277192|24|2020-06-05T17:23:18.213Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|不完美 - Live at Blue Note Beijing 2017|spotify:track:387i2CZkVoisDmMqn9TwY9|283221|22|2020-06-05T17:18:41.100Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|如果我是一首歌 - Live at Blue Note Beijing 2017|spotify:track:6OicFiWzboOK6nCHIw0gxJ|203776|21|2020-06-05T17:13:57.825Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|不完美 - Live at Blue Note Beijing 2017|spotify:track:387i2CZkVoisDmMqn9TwY9|283221|22|2020-06-05T17:10:13.849Z
Yoyo Sham|spotify:artist:2OrCYFzQYE1TmevdYARnU1|如果我是一首歌 - Live at Blue Note Beijing 2017|spotify:track:6OicFiWzboOK6nCHIw0gxJ|203776|21|2020-06-05T17:05:30.598Z
Butch|spotify:artist:5kLzaeSHrmS7okc5XNE6lv|Big Futt|spotify:track:7AkhzMfZ6i3ahaAvvajwSA|388565|7|2020-06-05T03:16:29.862Z
Elian Dust|spotify:artist:78KF9tT5FxhSbI7rTzRB75|Celtic Girl - Andrew Meller Remix|spotify:track:4MLlxPNKp25tgIxU09cYXA|231600|60|2020-06-05T02:59:21.205Z
Riva Starr|spotify:artist:1TRFAJu3Cw64APToZaGk9D|Feel It|spotify:track:6x39wJiYYvTIe6aOdIQ4BM|264815|30|2020-06-05T02:55:31.013Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|And in Me Too the Wave Rises|spotify:track:7D3EXhMWQT02QyuCQAh2yB|272228|31|2020-06-04T23:29:46.080Z
Jody Wisternoff|spotify:artist:5gTVJRQmuS88nOhhdHqErL|For Those We Knew - Extended Mix|spotify:track:2kNA5wROvHrhPYPjM2Oocy|365477|28|2020-06-04T23:25:23.537Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|59|2020-06-04T23:19:19.475Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|59|2020-06-04T23:10:27.500Z
Jerome Isma-Ae|spotify:artist:4GEIawzVZxWGdtl9OOdgeA|Hold That Sucker Down - Charlotte de Witte Trance Remix Edit|spotify:track:21jO16ka3N4a65b14e7taN|242907|49|2020-06-04T21:35:53.772Z
Hazey Eyes|spotify:artist:3r0RZ55RKisnnF0jVcYrVR|Emotion|spotify:track:2X1qZ7Hd7hSdlA6Nl5PwtU|204525|50|2020-06-04T21:25:02.343Z
Jody Wisternoff|spotify:artist:5gTVJRQmuS88nOhhdHqErL|For Those We Knew - Extended Mix|spotify:track:2kNA5wROvHrhPYPjM2Oocy|365477|28|2020-06-04T21:16:56.590Z
J Pepperwood|spotify:artist:0rze0pPOmFLjelwEdicfYP|Fallin' - Edit|spotify:track:2DY1TUEjOcXVlXC9zbiDPS|289956|41|2020-06-04T21:10:53.007Z
Maceo Plex|spotify:artist:3TXQ1ddouwQAI78hV4hXDj|Love Somebody Else|spotify:track:5SQsRtN6nyvpMHShbSoBOC|494492|47|2020-06-04T21:06:04.325Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|59|2020-06-04T20:57:15.854Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|59|2020-06-04T20:50:49.693Z
Diskay|spotify:artist:0jhEMuo7mHO0SS3ikkimR5|Last Lights|spotify:track:6i2QJEGameaPraR3elBda1|223645|31|2020-06-04T20:50:37.708Z
Ben Böhmer|spotify:artist:5tDjiBYUsTqzd0RkTZxK7u|Flug & Fall - Edit|spotify:track:6ffxu4OQhpMm610PBPwsEZ|316654|50|2020-06-04T18:03:11.650Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|And in Me Too the Wave Rises|spotify:track:7D3EXhMWQT02QyuCQAh2yB|272228|31|2020-06-04T17:58:04.106Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|59|2020-06-04T17:53:40.741Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|59|2020-06-04T14:27:30.923Z
Ben Böhmer|spotify:artist:5tDjiBYUsTqzd0RkTZxK7u|Flug & Fall - Edit|spotify:track:6ffxu4OQhpMm610PBPwsEZ|316654|50|2020-06-04T04:22:42.595Z
DRAMA|spotify:artist:7LvvNoUPwTZpgXDWBRrfHg|Missing|spotify:track:5tcuzbAuNSGrwC2pcuXbXH|348642|47|2020-06-04T04:20:08.855Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|And in Me Too the Wave Rises|spotify:track:7D3EXhMWQT02QyuCQAh2yB|272228|31|2020-06-04T04:14:21.907Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|59|2020-06-04T04:09:51.534Z
Will Easton|spotify:artist:2kPAmoZKlDB8ktz6SFPsLW|023 - Original Mix|spotify:track:1L85hYr1qtZPFjVKDeWJj9|382372|38|2020-06-04T00:12:47.978Z
Sonny Fodera|spotify:artist:39B7ChWwrWDs7zXlsu3MoP|Give Me a Reason|spotify:track:6apnL2zZz3Ft8ae5ueBzzX|228387|47|2020-06-04T00:11:25.069Z
housestarr|spotify:artist:6cpHIxyOF2b4uZpx38V9Bt|Sparxx - lofi mix|spotify:track:5o0vfSLw9AlX54XsviDSlt|172716|32|2020-06-04T00:07:38.391Z
Roosevelt|spotify:artist:4AQrqVz6BYwy29iMxcGtx7|Better Days|spotify:track:6g1tlmhRWdz6YRFIi7NtCf|349000|38|2020-06-04T00:04:47.502Z
Tontario|spotify:artist:3xsaixRLT6xSUDjtLehSyj|Ömhet|spotify:track:61LwjXYl9mKpNtswiV2MqT|414915|12|2020-06-03T23:59:00.233Z
Ólafur Arnalds|spotify:artist:7E3BRXV9ZbCt5lQTCXMTia|Öldurót - Tontario Remix|spotify:track:09JdGQPGiMobcuG8n0k1b5|204480|21|2020-06-03T23:52:07.073Z
Elderbrook|spotify:artist:2vf4pRsEY6LpL5tKmqWb64|Numb|spotify:track:7rBpjxstrSsuOLqnuOC028|230040|72|2020-06-03T23:48:44.332Z
Oliver Koletzki|spotify:artist:1WjBIvYAnZTkTh5UiZNwlR|Sequel - Hidden Empire Remix|spotify:track:1Cto4vOSciOp8Fm8MA5LSq|425687|43|2020-06-03T23:44:56.046Z
Classic Unknwn|spotify:artist:1dZll1W7w0FMBahKsYi7F0|Mala|spotify:track:5Fv4EVQN6GEYYnMZ3L6NOl|301900|41|2020-06-03T23:37:52.041Z
Black Coffee|spotify:artist:6wMr4zKPrrR0UVz08WtUWc|Your Eyes|spotify:track:3E9mI43Xj65JMRcKZMIxtV|250175|51|2020-06-03T23:32:51.928Z
RareTwo Inc.|spotify:artist:7IgApBf9ibPRfKv28sy7Dh|Cum 2Geza - Original Mix|spotify:track:3NTgbMDEQ8UOdi3nxQBcoh|411428|46|2020-06-03T23:28:43.581Z
Elian Dust|spotify:artist:78KF9tT5FxhSbI7rTzRB75|Celtic Girl - Andrew Meller Remix|spotify:track:4MLlxPNKp25tgIxU09cYXA|231600|60|2020-06-03T23:21:53.924Z
Riva Starr|spotify:artist:1TRFAJu3Cw64APToZaGk9D|Feel It|spotify:track:6x39wJiYYvTIe6aOdIQ4BM|264815|30|2020-06-03T23:18:04.010Z
Jody Wisternoff|spotify:artist:5gTVJRQmuS88nOhhdHqErL|For Those We Knew|spotify:track:04ccYCDDfOulxXzbB9H20y|240000|35|2020-06-03T23:13:41.052Z
Jody Wisternoff|spotify:artist:5gTVJRQmuS88nOhhdHqErL|The Bridge - Chicane Rework|spotify:track:23S3VBhXxJBGYs8MCzygpb|217440|46|2020-06-03T23:09:42.780Z
Eelke Kleijn|spotify:artist:1FY8kqUQKHwjibwLbp5cey|Lost Souls - Nora En Pure Remix|spotify:track:2UsRV8KFvHaDFUJtzQADAu|221495|48|2020-06-03T23:06:06.992Z
Jarami|spotify:artist:1iwseab2dozTUHoF5taAdf|Bahía|spotify:track:5LGcwHXNb6yoK5MuKRjM8d|197458|42|2020-06-03T23:02:27.308Z
Two Another|spotify:artist:35RvGPQ1OxbEZknWyiaAcs|Keeping Me Under|spotify:track:1PQNcWNJt5P9gSLRLA5gmT|218926|62|2020-06-03T22:59:11.542Z
Jody Wisternoff|spotify:artist:5gTVJRQmuS88nOhhdHqErL|Here To Stay|spotify:track:1TsTnlxVZMy7vBhdYYbQkr|243934|39|2020-06-03T22:55:34.397Z
Jerome Isma-Ae|spotify:artist:4GEIawzVZxWGdtl9OOdgeA|Hold That Sucker Down - Charlotte de Witte Trance Remix Edit|spotify:track:21jO16ka3N4a65b14e7taN|242907|49|2020-06-03T22:51:32.263Z
Emmit Fenn|spotify:artist:3VVLqeEqQQqTgT8YhfY9Z6|Yellow|spotify:track:0zDDc616MQciHCOLiPDacv|272727|56|2020-06-03T22:43:47.048Z
Hazey Eyes|spotify:artist:3r0RZ55RKisnnF0jVcYrVR|Emotion|spotify:track:2X1qZ7Hd7hSdlA6Nl5PwtU|204525|50|2020-06-03T22:39:16.025Z
Jody Wisternoff|spotify:artist:5gTVJRQmuS88nOhhdHqErL|For Those We Knew - Extended Mix|spotify:track:2kNA5wROvHrhPYPjM2Oocy|365477|28|2020-06-03T22:35:53.346Z
J Pepperwood|spotify:artist:0rze0pPOmFLjelwEdicfYP|Fallin' - Edit|spotify:track:2DY1TUEjOcXVlXC9zbiDPS|289956|41|2020-06-03T22:29:49.539Z
Maceo Plex|spotify:artist:3TXQ1ddouwQAI78hV4hXDj|Love Somebody Else|spotify:track:5SQsRtN6nyvpMHShbSoBOC|494492|47|2020-06-03T22:25:01.396Z
Jesper Ryom|spotify:artist:6QAXPFWafsrhltnhogrQ1P|Close|spotify:track:4PjQnCqdF2VmzGsFp2IRAt|376372|44|2020-06-03T22:16:48.431Z
Cassa|spotify:artist:1z7lbKXA3mkcowwEmR4dB1|Leave Yourself|spotify:track:4EDEy6TWj50IAOCccKd5G4|249384|35|2020-06-03T22:10:32.681Z
DJ Sneak|spotify:artist:5He9yPmPv0Du9hASUlTUjr|Fix My Sink|spotify:track:2poso3F710K9qGeJIo0vkR|268480|25|2020-06-03T22:06:25.282Z
Diskay|spotify:artist:0jhEMuo7mHO0SS3ikkimR5|Last Lights|spotify:track:6i2QJEGameaPraR3elBda1|223645|31|2020-06-03T22:01:58.587Z
Ben Böhmer|spotify:artist:5tDjiBYUsTqzd0RkTZxK7u|Flug & Fall - Edit|spotify:track:6ffxu4OQhpMm610PBPwsEZ|316654|50|2020-06-03T21:58:16.429Z
DRAMA|spotify:artist:7LvvNoUPwTZpgXDWBRrfHg|Missing|spotify:track:5tcuzbAuNSGrwC2pcuXbXH|348642|47|2020-06-03T21:53:01.657Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|And in Me Too the Wave Rises|spotify:track:7D3EXhMWQT02QyuCQAh2yB|272228|31|2020-06-03T21:47:14.804Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|And in Me Too the Wave Rises|spotify:track:7D3EXhMWQT02QyuCQAh2yB|272228|31|2020-06-03T21:42:37.336Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|59|2020-06-03T21:39:13.954Z
Patrock|spotify:artist:44tEZFqK1S5M6QleHHEYcf|K.N>A|spotify:track:7KuEU1ujFLEkm8mlEmbbIr|289393|0|2020-06-03T18:58:39.655Z
Lane 8|spotify:artist:27gtK7m9vYwCyJ04zz0kIb|Aba|spotify:track:5Vw9GM4cKlfvIKnWmwQlq6|273442|41|2020-06-03T17:40:57.970Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Start Again|spotify:track:56s8emjdpq3KjecMlyIBkb|240000|47|2020-06-03T17:37:23.822Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Skin - Rinzen Remix|spotify:track:4StaGKzRGlYxAq1eXpsMr5|450000|48|2020-06-03T17:33:25.668Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments|spotify:track:1wvAupRa6Ecs7aakOmt9bf|303984|49|2020-06-03T17:25:57.568Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Grow|spotify:track:6wLQJHoauNYAv8mhPis5pb|216794|50|2020-06-03T17:20:51.962Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|59|2020-06-03T17:17:20.190Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|59|2020-06-03T16:34:32.021Z
Nils Hoffmann|spotify:artist:6sOEMfvCfHQ9dhSWyamXVb|Balloons - OIABM Version|spotify:track:3rN2HFQjJaLzCYkvzaoiSh|238181|16|2020-06-03T15:55:34.362Z
Andy Lau|spotify:artist:2n3uDrupL8UtFSeZhY38MS|謝謝你的愛|spotify:track:4lzdLZbGRX5PjCiewxrzu1|276333|23|2020-06-03T15:44:22.753Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|And in Me Too the Wave Rises|spotify:track:7D3EXhMWQT02QyuCQAh2yB|272228|31|2020-06-03T13:32:01.964Z
Kidnap|spotify:artist:3PvqCbhNlq96JXxPszCMZT|Moments - Ben Böhmer & Nils Hoffmann Remix|spotify:track:3RF7yizTDynqcKO9EmypOy|250206|59|2020-06-03T13:29:28.226Z
